policy	arm_pulled	reward	regret
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0.0444721
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0243702
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109510	0	0.00864214
KL-UCB	109510	0	0.0444721
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0444721
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0243702
KL-UCB	109510	0	0.0444721
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0.00864214
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0.0350307
KL-UCB	109510	0	0
KL-UCB	109501	0	0.0254296
KL-UCB	109473	0	0.0558866
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.0340762
KL-UCB	109503	0	0.0128271
KL-UCB	109510	0	0
KL-UCB	109502	0	0.00258942
KL-UCB	109511	0	0.0149766
KL-UCB	109506	0	0.0126482
KL-UCB	109514	0	0.00981706
KL-UCB	109515	0	0.00884482
KL-UCB	109494	0	0.000777971
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00258942
KL-UCB	109514	0	0.00686383
KL-UCB	109511	0	0.0149766
KL-UCB	109503	0	0.0128271
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.00529508
KL-UCB	109473	0	0.0360353
KL-UCB	109501	0	0.0254296
KL-UCB	109510	0	0.0350307
KL-UCB	109513	0	0.00236036
KL-UCB	109492	0	0.0132199
KL-UCB	109484	0	0.00953153
KL-UCB	109515	0	0.0761093
KL-UCB	109494	0	0.0201774
KL-UCB	109519	0	0.0133459
KL-UCB	109453	0	0.0380794
KL-UCB	109498	0	0.0114467
KL-UCB	109495	0	0.0104911
KL-UCB	109509	0	0.0148986
KL-UCB	109506	1	0.017657
KL-UCB	109506	1	0.0448069
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0428681
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0428681
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.017657
KL-UCB	109506	1	0.0448069
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	1	0.0448069
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0448069
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.0428681
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0428681
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0448069
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0126482
KL-UCB	109506	0	0.0448069
KL-UCB	109506	0	0.0448069
KL-UCB	109506	0	0.017657
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.0430702
KL-UCB	109506	0	0.0126482
KL-UCB	109511	0	0.0149766
KL-UCB	109514	0	0.00686383
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0126482
KL-UCB	109503	0	0.0128271
KL-UCB	109508	0	0.0340762
KL-UCB	109512	0	0.00707958
KL-UCB	109501	0	0.0569228
KL-UCB	109473	0	0.00573678
KL-UCB	109494	0	0.00779588
KL-UCB	109510	0	0
KL-UCB	109515	0	0.00884482
KL-UCB	109511	0	0.0149766
KL-UCB	109502	0	0.00753377
KL-UCB	109514	0	0.00686383
KL-UCB	109506	0	0.0126482
KL-UCB	109492	0	0.0132199
KL-UCB	109484	0	0.00953153
KL-UCB	109512	0	0.0417992
KL-UCB	109508	0	0.00529508
KL-UCB	109503	0	0
KL-UCB	109513	0	0
KL-UCB	109494	0	0.00779588
KL-UCB	109515	0	0.0385284
KL-UCB	109506	0	0.0126482
KL-UCB	109514	0	0.00686383
KL-UCB	109510	0	0
KL-UCB	109502	0	0.00753377
KL-UCB	109511	0	0.00324998
KL-UCB	109473	0	0.0558866
KL-UCB	109501	0	0.0101947
KL-UCB	109494	0	0.0416231
KL-UCB	109506	0	0.0126482
KL-UCB	109508	0	0.00529508
KL-UCB	109503	0	0
KL-UCB	109512	0	0.00707958
KL-UCB	109453	0	0.00666611
KL-UCB	109495	0	0.0288989
KL-UCB	109519	0	0.0133459
KL-UCB	109509	0	0.0148986
KL-UCB	109498	0	0.0237137
KL-UCB	109511	0	0.0149766
KL-UCB	109502	0	0.0360025
KL-UCB	109514	0	0.00686383
KL-UCB	109515	0	0.00884482
KL-UCB	109484	0	0.00115909
KL-UCB	109492	0	0.0132199
KL-UCB	109510	0	0
KL-UCB	109506	0	0.0126482
KL-UCB	109501	0	0.0254296
KL-UCB	109473	0	0.0360353
KL-UCB	109494	0	0.00779588
KL-UCB	109513	0	0.00236036
KL-UCB	109514	0	0.00686383
KL-UCB	109502	0	0.00753377
KL-UCB	109511	0	0.0149766
KL-UCB	109503	0	0.0128271
KL-UCB	109512	0	0.0387683
KL-UCB	109508	0	0.0340762
KL-UCB	109515	0	0.0761093
KL-UCB	109506	0	0.0126482
KL-UCB	109494	0	0.00779588
KL-UCB	109510	0	0.0350307
KL-UCB	109511	0	0.0132455
KL-UCB	109502	1	0.00258942
KL-UCB	109502	0	0.0389584
KL-UCB	109502	0	0.0360025
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00258942
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	1	0.0360025
KL-UCB	109502	0	0.00258942
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00258942
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00258942
KL-UCB	109502	1	0.00258942
KL-UCB	109502	0	0.0392914
KL-UCB	109502	1	0.0392914
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.0360025
KL-UCB	109502	0	0.0389584
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00258942
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0360025
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0360025
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0392914
KL-UCB	109502	0	0.0360025
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00258942
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.00753377
KL-UCB	109502	0	0.0389584
KL-UCB	109514	0	0.00686383
KL-UCB	109473	0	0.0360353
KL-UCB	109501	0	0.0101947
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0132199
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.017657
KL-UCB	109503	0	0.0128271
KL-UCB	109512	0	0.0387683
KL-UCB	109508	0	0.00529508
KL-UCB	109515	0	0.00884482
KL-UCB	109494	0	0.00779588
KL-UCB	109519	0	0.0525618
KL-UCB	109495	0	0.0104911
KL-UCB	109509	0	0.0344973
KL-UCB	109453	0	0.0177105
KL-UCB	109498	0	0.0114467
KL-UCB	109511	0	0.00324998
KL-UCB	109514	0	0.00686383
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0126482
KL-UCB	109513	0	0.00455959
KL-UCB	109510	0	0
KL-UCB	109473	0	0.00573678
KL-UCB	109501	0	0.0101947
KL-UCB	109515	0	0.0761093
KL-UCB	109508	0	0.00529508
KL-UCB	109503	0	0.0128271
KL-UCB	109512	0	0.00707958
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0430702
KL-UCB	109494	0	0.0416231
KL-UCB	109514	0	0.018903
KL-UCB	109511	1	0.00324998
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	1	0.00324998
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	1	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	1	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	1	0.0176941
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0176941
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0132199
KL-UCB	109511	0	0.0149766
KL-UCB	109510	0	0
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00753377
KL-UCB	109515	0	0.0761093
KL-UCB	109511	0	0.0132455
KL-UCB	109494	0	0.00779588
KL-UCB	109503	0	0.0128271
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.0340762
KL-UCB	109514	0	0.00686383
KL-UCB	109501	0	0.0627377
KL-UCB	109473	0	0.00573678
KL-UCB	109513	0	0.00455959
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0430702
KL-UCB	109511	0	0.0471463
KL-UCB	109498	0	0.0237137
KL-UCB	109495	0	0.0527603
KL-UCB	109509	0	0.0344973
KL-UCB	109453	0	0.00666611
KL-UCB	109519	0	0.0133459
KL-UCB	109510	0	0
KL-UCB	109492	0	0.0132199
KL-UCB	109484	0	0.0347927
KL-UCB	109494	0	0.00779588
KL-UCB	109514	0	0.018903
KL-UCB	109515	0	0.00884482
KL-UCB	109508	0	0.00529508
KL-UCB	109503	0	0.0353478
KL-UCB	109512	0	0.0160612
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0126482
KL-UCB	109511	0	0.0149766
KL-UCB	109501	0	0.0101947
KL-UCB	109473	0	0.00573678
KL-UCB	109514	0	0.00686383
KL-UCB	109494	0	0.00779588
KL-UCB	109502	0	0.00258942
KL-UCB	109506	0	0.0448069
KL-UCB	109515	0	0.0385284
KL-UCB	109511	0	0.0149766
KL-UCB	109510	0	0.0444721
KL-UCB	109512	0	0.00707958
KL-UCB	109503	1	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0353478
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	1	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0353478
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0353478
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	1	0
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0.0128271
KL-UCB	109503	0	0
KL-UCB	109508	0	0.00529508
KL-UCB	109513	0	0.00236036
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0635443
KL-UCB	109514	0	0.00686383
KL-UCB	109502	0	0.0392914
KL-UCB	109511	0	0.0149766
KL-UCB	109506	0	0.0126482
KL-UCB	109503	0	0.0353478
KL-UCB	109494	0	0.000777971
KL-UCB	109501	0	0.0569228
KL-UCB	109473	0	0.00573678
KL-UCB	109515	0	0.00884482
KL-UCB	109510	0	0.0350307
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.0165401
KL-UCB	109511	0	0.0149766
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0430702
KL-UCB	109453	0	0.00666611
KL-UCB	109498	0	0.0237137
KL-UCB	109495	0	0.0527603
KL-UCB	109509	0	0.0148986
KL-UCB	109519	0	0.0133459
KL-UCB	109514	0	0.00686383
KL-UCB	109494	0	0.00779588
KL-UCB	109503	0	0.0128271
KL-UCB	109515	0	0.073355
KL-UCB	109511	0	0.0149766
KL-UCB	109501	0	0.0101947
KL-UCB	109473	0	0.0558866
KL-UCB	109506	0	0.017657
KL-UCB	109502	0	0.00753377
KL-UCB	109484	0	0.00115909
KL-UCB	109492	0	0.0132199
KL-UCB	109513	0	0.052577
KL-UCB	109514	0	0.00686383
KL-UCB	109510	0	0
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.0159609
KL-UCB	109494	0	0.00779588
KL-UCB	109503	0	0
KL-UCB	109511	0	0.0149766
KL-UCB	109502	0	0.00258942
KL-UCB	109506	0	0.0448069
KL-UCB	109515	0	0.00884482
KL-UCB	109514	0	0.00981706
KL-UCB	109511	0	0.0149766
KL-UCB	109473	0	0.0513396
KL-UCB	109501	0	0.0394259
KL-UCB	109494	0	0.0280363
KL-UCB	109503	0	0.0128271
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0126482
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.00259729
KL-UCB	109510	0	0
KL-UCB	109492	0	0.0132199
KL-UCB	109484	0	0.0347927
KL-UCB	109514	0	0.00686383
KL-UCB	109511	0	0.00324998
KL-UCB	109515	0	0.073355
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.0389584
KL-UCB	109453	0	0.00666611
KL-UCB	109519	0	0.0721313
KL-UCB	109509	0	0.0148986
KL-UCB	109498	0	0.0114467
KL-UCB	109495	0	0.0672162
KL-UCB	109513	0	0.00236036
KL-UCB	109503	0	0
KL-UCB	109494	0	0.00779588
KL-UCB	109508	0	0.00529508
KL-UCB	109512	0	0.0387683
KL-UCB	109473	0	0.0172018
KL-UCB	109501	0	0.0101947
KL-UCB	109511	0	0.0132455
KL-UCB	109510	0	0
KL-UCB	109514	0	0.00686383
KL-UCB	109506	0	0.0448069
KL-UCB	109502	0	0.00753377
KL-UCB	109515	0	0.00884482
KL-UCB	109494	0	0.000777971
KL-UCB	109503	0	0
KL-UCB	109511	0	0.0149766
KL-UCB	109492	0	0.0380704
KL-UCB	109484	0	0.00953153
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00753377
KL-UCB	109508	0	0.0340762
KL-UCB	109512	0	0.00707958
KL-UCB	109514	0	0.00686383
KL-UCB	109510	0	0
KL-UCB	109473	0	0.00573678
KL-UCB	109501	0	0.0101947
KL-UCB	109511	0	0.0132455
KL-UCB	109515	0	0.0385284
KL-UCB	109503	0	0.0128271
KL-UCB	109494	0	0.00779588
KL-UCB	109513	0	0.052577
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00753377
KL-UCB	109514	1	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.0402287
KL-UCB	109514	0	0.00686383
KL-UCB	109514	1	0.00686383
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.0284807
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.0284807
KL-UCB	109514	0	0.00686383
KL-UCB	109514	1	0.0284807
KL-UCB	109514	0	0.018903
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.0402287
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.018903
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00981706
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.0284807
KL-UCB	109514	0	0.0284807
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.0284807
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.00686383
KL-UCB	109514	0	0.018903
KL-UCB	109511	0	0.0176941
KL-UCB	109498	0	0.0114467
KL-UCB	109519	0	0.0133459
KL-UCB	109453	0	0.00666611
KL-UCB	109495	0	0.0104911
KL-UCB	109509	0	0.0148986
KL-UCB	109508	0	0.0165401
KL-UCB	109512	0	0.00707958
KL-UCB	109502	0	0.0392914
KL-UCB	109503	0	0
KL-UCB	109494	0	0.00779588
KL-UCB	109506	0	0.017657
KL-UCB	109515	0	0.00884482
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0809678
KL-UCB	109510	0	0.0444721
KL-UCB	109501	0	0.0569228
KL-UCB	109473	0	0.00573678
KL-UCB	109514	0	0.00686383
KL-UCB	109511	0	0.0149766
KL-UCB	109506	0	0.0448069
KL-UCB	109502	0	0.0360025
KL-UCB	109508	0	0.00529508
KL-UCB	109512	0	0.0160612
KL-UCB	109503	0	0.0353478
KL-UCB	109494	0	0.00779588
KL-UCB	109511	0	0.0149766
KL-UCB	109515	0	0.00884482
KL-UCB	109514	0	0.00686383
KL-UCB	109513	0	0.00455959
KL-UCB	109510	0	0
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00753377
KL-UCB	109501	0	0.0101947
KL-UCB	109473	0	0.00573678
KL-UCB	109511	0	0.0149766
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0380704
KL-UCB	109494	0	0.000777971
KL-UCB	109503	0	0.0353478
KL-UCB	109514	0	0.0402287
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.00529508
KL-UCB	109502	0	0.0389584
KL-UCB	109506	0	0.017657
KL-UCB	109515	0	0.0761093
KL-UCB	109511	0	0.0149766
KL-UCB	109510	0	0.0350307
KL-UCB	109453	0	0.00666611
KL-UCB	109519	0	0.0133459
KL-UCB	109495	0	0.0104911
KL-UCB	109509	0	0.0603849
KL-UCB	109498	0	0.0114467
KL-UCB	109514	0	0.0284807
KL-UCB	109494	0	0.0201774
KL-UCB	109503	0	0.0128271
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0430702
KL-UCB	109473	0	0.00573678
KL-UCB	109501	0	0.0101947
KL-UCB	109508	0	0.00529508
KL-UCB	109512	0	0.00707958
KL-UCB	109511	0	0.0149766
KL-UCB	109513	0	0
KL-UCB	109515	0	0.00884482
KL-UCB	109514	0	0.00686383
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0380704
KL-UCB	109502	0	0.0360025
KL-UCB	109506	0	0.0126482
KL-UCB	109503	0	0.0128271
KL-UCB	109494	0	0.00779588
KL-UCB	109510	0	0.0444721
KL-UCB	109511	0	0.0471463
KL-UCB	109514	0	0.00686383
KL-UCB	109515	0	0.00884482
KL-UCB	109508	0	0.00529508
KL-UCB	109512	0	0.00707958
KL-UCB	109501	0	0.0254296
KL-UCB	109473	0	0.0172018
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.0126482
KL-UCB	109511	0	0.0149766
KL-UCB	109494	0	0.00779588
KL-UCB	109503	0	0
KL-UCB	109514	0	0.00686383
KL-UCB	109506	0	0.0448069
KL-UCB	109502	0	0.00258942
KL-UCB	109510	0	0.00864214
KL-UCB	109511	1	0.00324998
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0132455
KL-UCB	109492	0	0.0132199
KL-UCB	109484	0	0.00953153
KL-UCB	109513	0	0.0253484
KL-UCB	109515	0	0.00884482
KL-UCB	109453	0	0.00666611
KL-UCB	109509	0	0.0603849
KL-UCB	109498	0	0.0237137
KL-UCB	109495	0	0.0104911
KL-UCB	109519	0	0.0133459
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.00529508
KL-UCB	109503	0	0
KL-UCB	109494	0	0.00779588
KL-UCB	109511	0	0.0149766
KL-UCB	109501	0	0.0101947
KL-UCB	109473	0	0.00573678
KL-UCB	109514	0	0.00686383
KL-UCB	109506	0	0.0126482
KL-UCB	109502	0	0.00753377
KL-UCB	109511	0	0.00324998
KL-UCB	109510	0	0.0243702
KL-UCB	109515	0	0.00884482
KL-UCB	109514	0	0.00686383
KL-UCB	109503	0	0.0128271
KL-UCB	109494	0	0.00779588
KL-UCB	109506	0	0.0448069
KL-UCB	109502	0	0.0392914
KL-UCB	109512	0	0.00707958
KL-UCB	109508	0	0.0159609
KL-UCB	109511	1	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	1	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0471463
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0132455
KL-UCB	109511	0	0.0176941
KL-UCB	109511	0	0.00324998
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109511	0	0.0149766
KL-UCB	109484	0	0.00953153
KL-UCB	109492	0	0.0635443
KL-UCB	109473	0	0.00573678
KL-UCB	109501	0	0.0569228
KL-UCB	109511	0	0.00324998
KL-UCB	109514	0	0.00686383
KL-UCB	109502	0	0.00753377
KL-UCB	109506	0	0.017657
KL-UCB	109513	0	0.00236036
KL-UCB	109494	0	0.00779588
KL-UCB	109503	0	0.0353478
KL-UCB	109515	0	0.0686491
KL-UCB	109510	0	0
KL-UCB	109508	0	0.00529508
KL-UCB	109512	0	0.0387683
